datetime,close,date,high,instrument_id,limit_down,limit_up,low,open,open_interest,symbol,time,total_turnover,trading_day,volume
2019-05-20 15:00:00,5109.0,2019-05-20,5148.0,SR2005,0,999999,5090.0,5148.0,13136,SR2005,15:00:00,105419106.0,2019-05-20,20634
2019-05-21 15:00:00,5149.0,2019-05-21,5170.0,SR2005,0,999999,5119.0,5119.0,15800,SR2005,15:00:00,49049374.0,2019-05-21,9526
2019-05-22 15:00:00,4936.0,2019-05-22,5150.0,SR2005,0,999999,4936.0,5145.0,36386,SR2005,15:00:00,306061616.0,2019-05-22,62006
2019-05-23 15:00:00,4764.0,2019-05-23,4840.0,SR2005,0,999999,4704.0,4820.0,71966,SR2005,15:00:00,599149224.0,2019-05-23,125766
2019-05-24 15:00:00,4786.0,2019-05-24,4827.0,SR2005,0,999999,4756.0,4756.0,80736,SR2005,15:00:00,192129184.0,2019-05-24,40144
2019-05-27 15:00:00,4718.0,2019-05-27,4819.0,SR2005,0,999999,4648.0,4775.0,93764,SR2005,15:00:00,452475072.0,2019-05-27,95904
2019-05-28 15:00:00,4774.0,2019-05-28,4778.0,SR2005,0,999999,4710.0,4712.0,92602,SR2005,15:00:00,180065732.0,2019-05-28,37718
2019-05-29 15:00:00,4816.0,2019-05-29,4850.0,SR2005,0,999999,4766.0,4780.0,97634,SR2005,15:00:00,228143552.0,2019-05-29,47372
2019-05-30 15:00:00,4805.0,2019-05-30,4847.0,SR2005,0,999999,4777.0,4818.0,98568,SR2005,15:00:00,201387160.0,2019-05-30,41912
2019-05-31 15:00:00,4814.0,2019-05-31,4820.0,SR2005,0,999999,4785.0,4807.0,95350,SR2005,15:00:00,103433604.0,2019-05-31,21486
2019-06-03 15:00:00,4830.0,2019-06-03,4859.0,SR2005,0,999999,4793.0,4809.0,93190,SR2005,15:00:00,140852460.0,2019-06-03,29162
2019-06-04 15:00:00,4918.0,2019-06-04,4950.0,SR2005,0,999999,4790.0,4830.0,94346,SR2005,15:00:00,250473740.0,2019-06-04,50930
2019-06-05 15:00:00,4905.0,2019-06-05,4947.0,SR2005,0,999999,4880.0,4902.0,99418,SR2005,15:00:00,202036950.0,2019-06-05,41190
2019-06-06 15:00:00,4878.0,2019-06-06,4927.0,SR2005,0,999999,4845.0,4906.0,98204,SR2005,15:00:00,194046840.0,2019-06-06,39780
2019-06-10 15:00:00,4922.0,2019-06-10,4939.0,SR2005,0,999999,4902.0,4917.0,97962,SR2005,15:00:00,69715208.0,2019-06-10,14164
2019-06-11 15:00:00,4941.0,2019-06-11,4960.0,SR2005,0,999999,4907.0,4922.0,96952,SR2005,15:00:00,102535632.0,2019-06-11,20752
2019-06-12 15:00:00,4950.0,2019-06-12,4956.0,SR2005,0,999999,4923.0,4935.0,99332,SR2005,15:00:00,126393300.0,2019-06-12,25534
2019-06-13 15:00:00,5035.0,2019-06-13,5049.0,SR2005,0,999999,4939.0,4957.0,99216,SR2005,15:00:00,176587520.0,2019-06-13,35072
2019-06-14 15:00:00,5004.0,2019-06-14,5044.0,SR2005,0,999999,4995.0,5038.0,102324,SR2005,15:00:00,124779744.0,2019-06-14,24936
2019-06-17 15:00:00,4938.0,2019-06-17,5020.0,SR2005,0,999999,4914.0,5010.0,103764,SR2005,15:00:00,181372740.0,2019-06-17,36730
2019-06-18 15:00:00,4925.0,2019-06-18,4950.0,SR2005,0,999999,4917.0,4931.0,102374,SR2005,15:00:00,91211000.0,2019-06-18,18520
2019-06-19 15:00:00,4950.0,2019-06-19,4957.0,SR2005,0,999999,4915.0,4925.0,103020,SR2005,15:00:00,81694800.0,2019-06-19,16504
2019-06-20 15:00:00,4963.0,2019-06-20,4966.0,SR2005,0,999999,4930.0,4941.0,101322,SR2005,15:00:00,75000856.0,2019-06-20,15112
2019-06-21 15:00:00,4935.0,2019-06-21,4976.0,SR2005,0,999999,4903.0,4976.0,102396,SR2005,15:00:00,113110200.0,2019-06-21,22920
2019-06-24 15:00:00,4905.0,2019-06-24,4945.0,SR2005,0,999999,4895.0,4940.0,102140,SR2005,15:00:00,74928780.0,2019-06-24,15276
2019-06-25 15:00:00,4920.0,2019-06-25,4932.0,SR2005,0,999999,4900.0,4909.0,101852,SR2005,15:00:00,63851760.0,2019-06-25,12978
2019-06-26 15:00:00,4898.0,2019-06-26,4938.0,SR2005,0,999999,4888.0,4929.0,101906,SR2005,15:00:00,84314172.0,2019-06-26,17214
2019-06-27 15:00:00,4871.0,2019-06-27,4904.0,SR2005,0,999999,4859.0,4898.0,102932,SR2005,15:00:00,69148716.0,2019-06-27,14196
2019-06-28 15:00:00,4903.0,2019-06-28,4932.0,SR2005,0,999999,4870.0,4874.0,101156,SR2005,15:00:00,97157848.0,2019-06-28,19816
2019-07-01 15:00:00,4914.0,2019-07-01,4930.0,SR2005,0,999999,4888.0,4900.0,101660,SR2005,15:00:00,54221076.0,2019-07-01,11034
2019-07-02 15:00:00,4953.0,2019-07-02,4992.0,SR2005,0,999999,4904.0,4916.0,99530,SR2005,15:00:00,119872506.0,2019-07-02,24202
2019-07-03 15:00:00,4914.0,2019-07-03,4949.0,SR2005,0,999999,4862.0,4949.0,97308,SR2005,15:00:00,113542884.0,2019-07-03,23106
2019-07-04 15:00:00,4960.0,2019-07-04,4981.0,SR2005,0,999999,4920.0,4920.0,96018,SR2005,15:00:00,113078080.0,2019-07-04,22798
2019-07-05 15:00:00,5048.0,2019-07-05,5077.0,SR2005,0,999999,4961.0,4962.0,93480,SR2005,15:00:00,294550800.0,2019-07-05,58350
2019-07-08 15:00:00,5003.0,2019-07-08,5059.0,SR2005,0,999999,5000.0,5044.0,96018,SR2005,15:00:00,120562294.0,2019-07-08,24098
2019-07-09 15:00:00,4938.0,2019-07-09,5024.0,SR2005,0,999999,4919.0,5002.0,96912,SR2005,15:00:00,152831100.0,2019-07-09,30950
2019-07-10 15:00:00,4968.0,2019-07-10,4993.0,SR2005,0,999999,4908.0,4942.0,95710,SR2005,15:00:00,89652528.0,2019-07-10,18046
2019-07-11 15:00:00,4993.0,2019-07-11,4999.0,SR2005,0,999999,4961.0,4972.0,96462,SR2005,15:00:00,72368542.0,2019-07-11,14494
2019-07-12 15:00:00,4988.0,2019-07-12,5010.0,SR2005,0,999999,4967.0,4996.0,97236,SR2005,15:00:00,68335600.0,2019-07-12,13700
2019-07-15 15:00:00,5028.0,2019-07-15,5035.0,SR2005,0,999999,4980.0,4986.0,97778,SR2005,15:00:00,70824408.0,2019-07-15,14086
2019-07-16 15:00:00,5002.0,2019-07-16,5007.0,SR2005,0,999999,4974.0,5005.0,99676,SR2005,15:00:00,93367332.0,2019-07-16,18666
2019-07-17 15:00:00,4992.0,2019-07-17,5007.0,SR2005,0,999999,4970.0,5000.0,99682,SR2005,15:00:00,56998656.0,2019-07-17,11418
2019-07-18 15:00:00,4978.0,2019-07-18,5005.0,SR2005,0,999999,4971.0,4996.0,102800,SR2005,15:00:00,71932100.0,2019-07-18,14450
2019-07-19 15:00:00,4925.0,2019-07-19,4980.0,SR2005,0,999999,4913.0,4980.0,108968,SR2005,15:00:00,119372150.0,2019-07-19,24238
2019-07-22 15:00:00,4933.0,2019-07-22,4938.0,SR2005,0,999999,4915.0,4925.0,109322,SR2005,15:00:00,45442796.0,2019-07-22,9212
2019-07-23 15:00:00,4972.0,2019-07-23,4981.0,SR2005,0,999999,4932.0,4935.0,110840,SR2005,15:00:00,122122264.0,2019-07-23,24562
2019-07-24 15:00:00,5067.0,2019-07-24,5093.0,SR2005,0,999999,4952.0,4969.0,114058,SR2005,15:00:00,228045402.0,2019-07-24,45006
2019-07-25 15:00:00,5083.0,2019-07-25,5126.0,SR2005,0,999999,5069.0,5083.0,113340,SR2005,15:00:00,206217310.0,2019-07-25,40570
2019-07-26 15:00:00,5162.0,2019-07-26,5174.0,SR2005,0,999999,5051.0,5075.0,128340,SR2005,15:00:00,330636424.0,2019-07-26,64052
2019-07-29 15:00:00,5221.0,2019-07-29,5222.0,SR2005,0,999999,5142.0,5166.0,130664,SR2005,15:00:00,260956022.0,2019-07-29,49982
2019-07-30 15:00:00,5170.0,2019-07-30,5287.0,SR2005,0,999999,5162.0,5221.0,139072,SR2005,15:00:00,364329900.0,2019-07-30,70470
2019-07-31 15:00:00,5230.0,2019-07-31,5246.0,SR2005,0,999999,5176.0,5180.0,143538,SR2005,15:00:00,220549100.0,2019-07-31,42170
2019-08-01 15:00:00,5208.0,2019-08-01,5252.0,SR2005,0,999999,5202.0,5232.0,142952,SR2005,15:00:00,217486080.0,2019-08-01,41760
2019-08-02 15:00:00,5198.0,2019-08-02,5216.0,SR2005,0,999999,5141.0,5202.0,137974,SR2005,15:00:00,241935712.0,2019-08-02,46544
